customer_id,first_name,last_name,email,birth_date,gender,marital_status,income,credit_score,employment_status,education,state,zip_code,acquisition_date,risk_category
CUST000200,Christopher,Lucas,wrightsamuel@example.com,1978-10-21,Female,Single,25000,736,Full-time,Some College,MA,69191,2021-07-20,High
CUST000201,Alexandra,Moore,samantha66@example.com,1998-10-16,Female,Single,46220,667,Self-employed,Bachelor's,IL,89485,2020-09-15,High
CUST000202,Carla,Mccormick,cameron18@example.net,1985-07-11,Female,Divorced,26710,721,Full-time,Some College,WI,51168,2020-09-16,High
CUST000203,Justin,Cummings,mathewaguilar@example.org,1977-08-19,Female,Single,49165,740,Student,Bachelor's,IL,46352,2024-04-05,Medium
CUST000204,Kyle,Douglas,tanderson@example.org,1974-08-28,Female,Married,25000,700,Unemployed,High School,MD,41078,2024-02-08,Low
CUST000205,Angelica,Schneider,lisa81@example.net,1976-03-19,Female,Married,29306,741,Full-time,Trade School,TN,88379,2024-10-17,Medium
CUST000206,Rodney,Cox,kyle35@example.com,1967-11-23,Male,Married,38185,725,Full-time,High School,TN,25667,2022-07-31,Low
CUST000207,Jeremy,Taylor,phillipskristin@example.net,1956-10-07,Female,Single,70418,784,Full-time,Master's,GA,71249,2022-06-11,Medium
CUST000208,Mary,Stephenson,stanleynancy@example.net,1973-06-17,Male,Single,25000,772,Full-time,Trade School,MA,17677,2020-05-22,Low
CUST000209,Carla,Moore,mariewise@example.org,1975-05-14,Female,Single,36485,750,Self-employed,Some College,MA,95027,2020-08-06,Medium
CUST000210,Samuel,Jenkins,tarabishop@example.net,1963-11-25,Male,Married,41032,776,Full-time,Bachelor's,MA,59342,2021-08-18,Low
CUST000211,Jesus,Allen,mmckee@example.com,1983-10-31,Female,Widowed,67259,776,Part-time,Master's,MA,89408,2024-10-02,Low
CUST000212,Stacey,Joyce,xhammond@example.com,1994-07-15,Male,Single,93756,788,Full-time,Master's,MO,66417,2022-07-22,Low
CUST000213,Allison,Burch,laurietaylor@example.com,2007-07-04,Male,Divorced,37578,620,Self-employed,Bachelor's,TX,07340,2024-09-27,Medium
CUST000214,Danielle,Sawyer,dawsonzachary@example.org,1966-04-01,Male,Married,128126,850,Full-time,Master's,PA,37864,2022-11-24,Low
CUST000215,Christopher,Martin,jwhitehead@example.com,1992-08-17,Female,Divorced,30472,705,Full-time,Bachelor's,CA,12522,2022-11-24,High
CUST000216,Stacey,Walker,bwilkerson@example.com,1997-04-23,Female,Married,30935,669,Self-employed,Some College,NY,07481,2024-04-22,Medium
CUST000217,Randy,Brooks,xvang@example.org,1992-09-04,Female,Married,39695,660,Full-time,Some College,IL,04195,2023-10-16,Low
CUST000218,Lucas,Garcia,lacey20@example.com,1978-11-29,Female,Single,51689,735,Full-time,Doctorate,FL,62426,2024-07-02,Low
CUST000219,Heather,Taylor,awest@example.org,1999-10-28,Male,Single,25000,734,Full-time,Bachelor's,OH,02991,2023-03-05,Medium
CUST000220,Jonathan,Conley,srodriguez@example.org,1975-09-19,Male,Married,85182,803,Full-time,Bachelor's,WI,39973,2024-04-21,Low
CUST000221,David,Allen,fbrown@example.net,1977-07-29,Male,Married,47719,728,Full-time,High School,VA,70762,2020-05-06,Medium
CUST000222,Allen,Robertson,jennifercarter@example.org,1971-10-26,Female,Married,51868,801,Full-time,Bachelor's,GA,81085,2021-08-24,Low
CUST000223,Michael,Duncan,elizabethmiller@example.com,1968-05-05,Male,Married,37965,733,Full-time,High School,WI,09371,2024-08-23,Medium
CUST000224,Stephanie,Stephens,myerstheodore@example.net,1963-07-11,Female,Married,196287,836,Part-time,Doctorate,TX,51210,2024-11-28,Low
CUST000225,Tina,King,kellycarlos@example.org,1977-01-07,Female,Single,68811,750,Full-time,Bachelor's,TN,96569,2021-09-20,Low
CUST000226,Diane,Garcia,dennis58@example.com,1975-10-01,Female,Single,112734,802,Self-employed,Bachelor's,IL,84753,2021-07-27,Low
CUST000227,Gregory,Maxwell,epollard@example.net,1973-06-10,Female,Single,66510,710,Full-time,Bachelor's,FL,24392,2024-07-15,High
CUST000228,Lisa,Brown,mjohnson@example.org,1947-08-23,Male,Married,27342,779,Retired,Master's,NY,26645,2023-08-06,Low
CUST000229,Nina,Stewart,zachary87@example.com,1982-10-27,Female,Married,54046,803,Full-time,Bachelor's,TX,05300,2022-05-30,Low
CUST000230,Karen,Lee,michelle05@example.com,1976-06-04,Male,Single,77759,777,Full-time,Bachelor's,MI,16816,2024-08-16,Medium
CUST000231,Lauren,Kim,ypaul@example.com,2004-08-12,Female,Single,25000,611,Unemployed,High School,IL,24987,2024-04-21,High
CUST000232,Tyler,Jimenez,laurie61@example.com,1962-11-28,Other,Married,43687,691,Full-time,Trade School,WA,79465,2020-03-08,Low
CUST000233,Wanda,White,manuel15@example.net,1956-11-29,Male,Married,61740,708,Self-employed,Master's,VA,39251,2024-05-05,Low
CUST000234,Kirk,Morrison,cjackson@example.com,1970-12-24,Female,Married,33791,757,Student,Bachelor's,WI,59107,2022-06-27,Low
CUST000235,Bobby,Berg,christina64@example.net,1969-11-06,Male,Single,50120,814,Full-time,Some College,MO,08019,2022-09-25,Low
CUST000236,Charles,Walsh,william20@example.org,1972-08-24,Female,Single,33275,822,Full-time,High School,AZ,80136,2024-05-01,Medium
CUST000237,Erika,Kim,carlososborne@example.com,1990-09-06,Male,Widowed,45259,688,Unemployed,Bachelor's,VA,47968,2022-06-01,Medium
CUST000238,Patrick,Bradley,erikarush@example.com,1981-04-14,Male,Married,74265,850,Full-time,Some College,WI,58689,2021-02-10,Low
CUST000239,Kathryn,Berry,raymond43@example.org,1964-08-30,Female,Married,40603,821,Part-time,Trade School,NC,03897,2022-02-10,Low
CUST000240,Jill,Porter,hmcintyre@example.com,2001-04-10,Female,Divorced,52901,646,Full-time,Some College,TN,34617,2022-07-31,Medium
CUST000241,Jane,Lewis,heather73@example.org,1946-11-28,Female,Single,54849,785,Retired,Bachelor's,WI,18291,2023-08-02,High
CUST000242,Melissa,Hayes,zosborn@example.net,1982-05-12,Male,Married,36464,731,Part-time,Bachelor's,MA,42390,2021-12-03,Medium
CUST000243,Elizabeth,Mckinney,patricia22@example.com,1966-01-28,Female,Single,25000,767,Full-time,High School,WI,67184,2025-06-19,Low
CUST000244,Jeffrey,Galloway,joelsnyder@example.com,2007-07-04,Male,Married,32321,741,Self-employed,High School,IN,73117,2023-04-26,Medium
CUST000245,Ashley,Mcdonald,cherylmiller@example.com,1974-02-08,Male,Married,36783,700,Full-time,Bachelor's,CA,52688,2024-07-11,Medium
CUST000246,Yvonne,Higgins,khammond@example.org,2002-08-31,Female,Married,33048,658,Self-employed,High School,MI,16927,2020-01-31,Medium
CUST000247,Teresa,Day,howens@example.com,1953-06-30,Male,Single,53977,742,Retired,High School,NY,17322,2022-10-08,High
CUST000248,Natalie,Deleon,katrinaanderson@example.net,1974-08-14,Female,Single,25340,635,Full-time,Some College,MO,07764,2020-12-19,High
CUST000249,Marie,Holmes,fred53@example.com,1989-11-24,Male,Divorced,32936,687,Part-time,Some College,AZ,68513,2025-05-14,Medium
CUST000250,Patty,Singleton,james84@example.org,1983-01-17,Male,Divorced,46963,742,Self-employed,Bachelor's,TN,82423,2022-03-29,High
CUST000251,Kevin,Ferguson,brittanycarpenter@example.org,1977-09-24,Female,Single,36573,736,Self-employed,High School,AZ,86842,2024-10-18,Low
CUST000252,Claudia,Winters,megan90@example.org,1977-08-19,Male,Married,56367,756,Full-time,Master's,PA,11147,2021-06-16,Medium
CUST000253,Brandon,May,debra96@example.net,1982-08-06,Female,Married,28995,573,Full-time,Trade School,NC,84254,2024-08-08,High
CUST000254,Anthony,Small,dawn47@example.org,1961-12-23,Female,Married,46416,804,Full-time,Master's,WA,90284,2022-08-09,Low
CUST000255,Richard,Chavez,moorerobert@example.com,1981-12-24,Male,Married,52617,758,Unemployed,Doctorate,CA,27242,2022-07-28,Low
CUST000256,Matthew,Thomas,jessica56@example.org,1985-06-07,Male,Divorced,58918,651,Part-time,Bachelor's,TX,49068,2021-07-11,High
CUST000257,Zachary,Rodriguez,stevenadams@example.org,1983-10-10,Female,Single,25000,829,Full-time,Bachelor's,IL,18966,2020-06-19,Low
CUST000258,Colin,Roberts,alin@example.org,1984-07-16,Male,Married,71483,731,Self-employed,Some College,NC,21433,2024-03-05,Low
CUST000259,Lisa,Peck,james27@example.net,1985-10-25,Female,Married,25000,753,Full-time,High School,TN,61687,2022-01-25,Low
CUST000260,Victor,Parker,davisphillip@example.com,1965-09-03,Male,Single,25000,753,Part-time,Trade School,GA,32053,2024-01-19,Medium
CUST000261,Jason,Gomez,campbellcarla@example.net,1982-01-20,Male,Married,25000,677,Unemployed,Master's,CO,88649,2021-01-27,Medium
CUST000262,Thomas,Herrera,jordannicole@example.net,1972-06-12,Female,Married,29812,672,Full-time,High School,WA,48444,2020-12-27,Medium
CUST000263,Kathryn,Diaz,jwilliams@example.org,1966-12-14,Male,Married,33689,806,Self-employed,Some College,IN,48017,2023-01-30,Low
CUST000264,Angela,Jones,rduran@example.net,1978-01-07,Male,Divorced,35982,730,Full-time,Bachelor's,TX,89682,2020-09-04,Medium
CUST000265,Cheryl,Anderson,longlaura@example.com,1980-06-12,Female,Single,25000,705,Part-time,Bachelor's,FL,73617,2020-07-28,Medium
CUST000266,Sheila,Fischer,carriemorales@example.org,1983-07-08,Female,Married,25000,687,Unemployed,Some College,VA,06439,2020-09-28,High
CUST000267,Benjamin,Reeves,jstone@example.net,1986-11-11,Female,Married,25000,711,Student,Bachelor's,TX,68069,2023-07-07,Low
CUST000268,Donald,Velazquez,francisco94@example.net,1993-01-20,Female,Single,80146,740,Self-employed,Trade School,CA,44590,2021-04-22,Medium
CUST000269,William,Hicks,terickson@example.com,1958-03-20,Male,Married,32523,795,Retired,Trade School,MI,02681,2021-02-24,Low
CUST000270,Micheal,Nunez,ysilva@example.net,1987-11-08,Female,Married,55084,700,Full-time,Bachelor's,MI,90684,2020-12-14,High
CUST000271,Crystal,Carlson,tammy99@example.org,1940-07-03,Female,Married,25000,758,Full-time,Bachelor's,MA,95056,2024-06-22,Medium
CUST000272,Brett,Castillo,rhernandez@example.org,1961-11-01,Female,Single,25000,712,Unemployed,Bachelor's,NY,04639,2023-07-25,High
CUST000273,Ashley,Graves,andrewedwards@example.org,2003-08-11,Male,Divorced,117478,842,Full-time,Bachelor's,GA,54628,2021-11-30,Low
CUST000274,Hannah,Jenkins,vsalas@example.net,1959-03-15,Male,Single,41693,779,Self-employed,Master's,OH,08664,2025-04-11,Medium
CUST000275,Janice,Stone,whitney78@example.com,1979-02-14,Female,Married,37199,763,Full-time,Bachelor's,NY,41625,2023-10-22,Low
CUST000276,Sue,Stevens,amy49@example.com,1964-12-12,Male,Married,63108,695,Full-time,Bachelor's,NC,25701,2021-08-03,Medium
CUST000277,Susan,Ramirez,jeffrey44@example.net,1990-08-22,Female,Single,36940,670,Full-time,Trade School,NY,27669,2024-03-18,Low
CUST000278,Hannah,Burns,ybailey@example.net,1962-03-30,Male,Single,82104,722,Full-time,Master's,TN,36343,2021-06-20,Low
CUST000279,Keith,Berry,zhuang@example.com,1958-08-10,Male,Married,25000,763,Retired,Bachelor's,MO,19699,2021-03-18,Low
CUST000280,Kelly,Roberts,reedscott@example.com,1970-09-30,Female,Single,25000,783,Full-time,Some College,MO,98456,2025-01-30,Medium
CUST000281,Timothy,Harris,sarah42@example.org,1964-04-10,Male,Single,71688,805,Part-time,Bachelor's,NC,81199,2024-07-19,Low
CUST000282,Joyce,Allen,santiagoamanda@example.net,1988-11-17,Female,Single,25000,751,Full-time,Some College,IN,31019,2020-07-01,Medium
CUST000283,Brian,Gutierrez,xgarcia@example.org,2007-07-04,Male,Single,70251,719,Part-time,Doctorate,WI,01180,2021-11-04,Medium
CUST000284,Tamara,Spence,richarddonovan@example.com,1975-11-28,Male,Married,109486,719,Full-time,Bachelor's,FL,63081,2022-09-26,Low
CUST000285,Debra,Avila,manuel01@example.net,1977-09-12,Female,Single,48887,670,Part-time,Bachelor's,FL,75753,2020-11-08,High
CUST000286,Jesse,Rodgers,gentrygregory@example.org,2000-09-08,Male,Married,45966,634,Part-time,Some College,MA,05264,2022-06-20,High
CUST000287,Wendy,Sanders,vlopez@example.com,2001-12-23,Male,Married,58744,693,Part-time,Bachelor's,NY,05411,2025-03-29,Medium
CUST000288,Albert,Bradley,hebertmatthew@example.com,1988-11-21,Male,Married,64569,761,Student,Master's,GA,84559,2024-12-20,High
CUST000289,Amy,Snyder,melissamcdonald@example.org,1980-01-05,Male,Married,25000,791,Part-time,Some College,OH,15265,2021-02-28,Low
CUST000290,Mark,Simon,jennifer05@example.com,1992-12-06,Male,Married,31286,650,Full-time,Bachelor's,IN,74921,2020-01-22,Low
CUST000291,Emily,Lee,gwilcox@example.com,1981-10-03,Female,Married,31878,803,Full-time,High School,IL,11869,2023-12-08,Medium
CUST000292,Richard,Davis,thomasboyle@example.org,1968-05-01,Male,Single,30678,666,Full-time,Master's,WI,34682,2021-05-22,High
CUST000293,Patrick,Griffin,stephanie49@example.net,1983-09-23,Male,Divorced,50047,785,Full-time,Bachelor's,NC,75589,2022-05-30,Medium
CUST000294,Alexander,Valdez,bryanwilson@example.com,1971-12-04,Female,Married,42244,730,Full-time,Bachelor's,MD,21435,2020-06-24,Medium
CUST000295,Richard,Shaw,hannah45@example.net,1977-02-15,Male,Widowed,54340,670,Full-time,Doctorate,MO,29448,2020-03-13,Medium
CUST000296,Jeffrey,Anderson,spencerzhang@example.com,1951-01-09,Female,Single,71350,849,Retired,Master's,CA,55006,2023-02-08,Low
CUST000297,Jacqueline,Durham,kathleenbecker@example.net,1990-12-25,Female,Married,25000,690,Part-time,Some College,TN,11231,2023-08-30,Low
CUST000298,Alicia,Rice,christian91@example.org,1968-12-24,Female,Married,36891,658,Part-time,Bachelor's,MA,72282,2021-01-21,Medium
CUST000299,Rebecca,Harris,franklinbond@example.com,1965-11-03,Male,Divorced,29908,779,Full-time,Bachelor's,NC,15736,2025-06-02,Low
CUST000300,Erin,Love,gdavis@example.com,1965-07-07,Female,Single,38707,758,Full-time,Bachelor's,TX,07793,2024-06-30,High
CUST000301,Shawn,Palmer,jelliott@example.com,1958-01-07,Female,Divorced,43587,798,Retired,Bachelor's,IN,88682,2022-05-24,Low
CUST000302,Lindsay,Cummings,ascott@example.net,1965-10-27,Male,Single,25000,781,Full-time,High School,MD,29061,2022-07-13,Low
CUST000303,Beth,Williams,isabella80@example.org,1978-06-20,Male,Married,47324,724,Full-time,Bachelor's,CO,62376,2024-01-07,Low
CUST000304,Anthony,Ortiz,katiegood@example.net,1978-11-05,Female,Divorced,34804,756,Full-time,Some College,CA,55598,2023-04-15,Medium
CUST000305,Nicholas,Vance,ykane@example.com,1970-12-08,Female,Married,25172,710,Full-time,High School,TN,11019,2020-09-17,High
CUST000306,Felicia,Stanley,desireebailey@example.org,1986-05-06,Male,Married,96545,798,Full-time,Bachelor's,WA,70920,2024-04-30,Low
CUST000307,Phillip,Anderson,maryavila@example.com,1965-11-13,Female,Single,68978,774,Full-time,Bachelor's,MI,61187,2022-10-16,Medium
CUST000308,Emily,Stephens,pmorrow@example.com,2001-10-08,Female,Widowed,39213,617,Full-time,High School,NC,45872,2021-02-15,High
CUST000309,Eric,Lopez,johnsondonna@example.net,2004-04-17,Male,Married,25000,721,Full-time,Bachelor's,CA,02551,2022-08-03,High
CUST000310,John,Jones,griffinemily@example.org,1972-04-09,Other,Married,88120,748,Full-time,High School,WA,32578,2021-10-01,Medium
CUST000311,Joy,Morales,amberwebster@example.org,1967-08-18,Female,Married,29066,610,Full-time,Some College,FL,18868,2021-06-12,High
CUST000312,William,Roberts,barbara53@example.com,1950-01-28,Female,Single,70372,835,Retired,Bachelor's,VA,19278,2021-05-19,High
CUST000313,Valerie,Boyd,dturner@example.net,1964-01-22,Male,Married,31871,771,Self-employed,Bachelor's,GA,78051,2022-06-17,Low
CUST000314,Nichole,Buck,dpeters@example.com,2000-07-29,Male,Married,52149,709,Student,Master's,IN,84821,2020-03-22,High
CUST000315,Emily,Floyd,heather62@example.com,1981-07-05,Male,Married,25000,748,Part-time,High School,AZ,49844,2021-10-05,High
CUST000316,Ivan,Medina,melissaturner@example.net,1983-04-03,Female,Married,75436,740,Full-time,Master's,NY,19421,2024-02-14,High
CUST000317,Linda,Melendez,jfaulkner@example.net,1973-08-24,Male,Single,112800,850,Full-time,Master's,VA,18076,2024-10-10,Low
CUST000318,Paul,Scott,deborah75@example.org,1991-04-25,Female,Married,42576,725,Self-employed,Some College,NY,70707,2021-12-27,Medium
CUST000319,Jenny,Lee,nicholas99@example.org,1978-06-12,Male,Single,97398,754,Part-time,Master's,GA,10040,2021-06-11,Low
CUST000320,Jacob,Gill,timothybooth@example.com,1964-12-29,Female,Married,62826,830,Full-time,Master's,MD,40240,2024-10-19,Medium
CUST000321,Susan,Smith,suzannewilson@example.com,1981-09-23,Male,Single,57182,850,Part-time,Bachelor's,MA,32298,2020-03-01,Low
CUST000322,Heather,Padilla,jherman@example.com,1973-07-22,Other,Married,25000,781,Part-time,Some College,PA,37602,2024-12-19,Medium
CUST000323,Oscar,Ferguson,kyle58@example.com,1990-02-15,Male,Married,41033,626,Full-time,Some College,MA,61581,2021-08-30,Medium
CUST000324,Corey,Zavala,ugill@example.org,1999-01-13,Female,Single,97518,733,Self-employed,Master's,GA,49090,2020-04-13,Medium
CUST000325,Lawrence,Williams,joycesmith@example.net,1973-06-19,Male,Married,25000,787,Part-time,High School,IN,77051,2021-04-02,Low
CUST000326,Beth,Butler,jameshall@example.net,1996-08-26,Male,Single,25000,673,Full-time,Trade School,MA,32709,2021-05-15,Medium
CUST000327,Victor,Pena,jonathan77@example.com,1976-11-28,Female,Divorced,41635,740,Full-time,Some College,MI,22551,2021-05-29,Low
CUST000328,Jessica,Bell,jenniferfreeman@example.net,1990-06-29,Male,Married,40044,754,Full-time,Bachelor's,AZ,84624,2024-08-15,High
CUST000329,Susan,Warren,landryelizabeth@example.org,1983-08-08,Female,Married,57674,772,Full-time,Bachelor's,MD,54554,2024-10-04,Medium
CUST000330,Derrick,Mccoy,mannalbert@example.net,1988-04-18,Male,Married,47053,801,Part-time,Bachelor's,MD,60271,2020-07-11,Low
CUST000331,Nathaniel,Williamson,bhopkins@example.org,1966-03-20,Female,Divorced,41418,837,Part-time,Some College,WA,70259,2023-02-15,Low
CUST000332,Andrea,Smith,amanda40@example.net,1976-11-19,Female,Married,25000,729,Full-time,Some College,GA,91970,2025-05-13,Medium
CUST000333,Emily,Drake,danieldavis@example.org,1978-01-15,Female,Divorced,41320,776,Full-time,Bachelor's,TN,32085,2022-09-02,Low
CUST000334,James,Fox,joseph61@example.com,1962-04-24,Female,Widowed,42351,756,Full-time,Master's,GA,53719,2021-04-09,Low
CUST000335,Stephen,Sanchez,kevinclayton@example.org,1985-10-25,Male,Married,28293,789,Self-employed,Bachelor's,MD,86187,2022-07-13,Low
CUST000336,Victoria,Santos,davisnicholas@example.net,1998-05-30,Female,Divorced,37483,686,Full-time,Bachelor's,GA,62891,2025-01-02,Low
CUST000337,Brian,Smith,christopherbruce@example.net,1972-05-09,Male,Married,25000,660,Full-time,Some College,MD,43921,2020-02-05,Low
CUST000338,Ariel,Hodge,jacobsonsamantha@example.org,1967-04-15,Female,Single,27025,741,Full-time,Some College,IL,28211,2023-08-18,Low
CUST000339,Rachel,Schwartz,enelson@example.net,1991-02-01,Female,Single,54102,714,Student,Some College,TX,37250,2024-02-22,High
CUST000340,Rachel,Elliott,whitemelissa@example.org,1954-06-03,Male,Single,37112,835,Retired,Bachelor's,WA,27653,2023-07-18,Medium
CUST000341,Brenda,Goodwin,thickman@example.org,1998-04-09,Female,Single,33949,685,Full-time,Bachelor's,TN,74420,2023-05-19,High
CUST000342,John,Davenport,irhodes@example.com,2006-01-23,Female,Married,27449,641,Full-time,Bachelor's,WA,50812,2022-04-28,High
CUST000343,Karla,Taylor,masonterri@example.org,1985-10-09,Male,Single,166817,850,Full-time,Bachelor's,FL,13304,2024-08-22,Low
CUST000344,Samuel,Roberson,cassie99@example.com,1989-08-15,Male,Married,41602,732,Unemployed,Master's,FL,43279,2020-03-12,Low
CUST000345,Anthony,Nelson,whenry@example.net,1961-12-06,Male,Divorced,28108,850,Full-time,Bachelor's,MD,49708,2021-01-22,High
CUST000346,Ryan,Frazier,nmiller@example.com,1982-09-18,Female,Divorced,25041,729,Full-time,Some College,WA,32803,2025-04-27,Low
CUST000347,Jennifer,Miller,normanbowers@example.org,1978-05-16,Female,Single,87128,802,Full-time,Doctorate,TX,97449,2020-06-04,Medium
