customer_id,customer_tenure_years,annualized_premium,retention_probability,adjusted_retention_probability,expected_lifetime_years,risk_premium_multiplier,predicted_annual_premium,customer_lifetime_premium_value,clpv_segment,satisfaction_adjustment,payment_reliability_adjustment,avg_satisfaction_score,satisfaction_resolution_rate,first_name,last_name,risk_category,total_premium
CUST000646,0.2108145106091718,216736.02954545454,0.85,0.8415000000000001,2.7622500000000003,0.9,195062.4265909091,538811.1878507388,High Value,0.9,1.1,3.0,0.5,Wendy,Chan,Low,45691.1
CUST000652,0.30937713894592744,152028.3953761062,0.75,0.675,2.5125,1.0,152028.3953761062,381971.3433824669,High Value,1.0,0.9,3.5,1.0,Darren,Jones,Medium,47034.11
CUST000658,2.3381245722108144,29445.043612412177,0.65,0.5265000000000001,2.28975,1.2,35334.05233489461,80906.14633382493,High Value,0.9,0.9,3.3333333333333335,0.3333333333333333,Christina,Duran,High,68846.18
CUST000661,3.5592060232717317,30186.870132692304,0.75,0.6075,2.41125,1.0,30186.870132692304,72788.09060745432,High Value,0.9,0.9,3.0,1.0,Michael,Dalton,Medium,107441.29
CUST000666,0.5776865160848734,111502.60254739336,0.65,0.5850000000000001,2.3775000000000004,1.2,133803.12305687202,318116.92506771325,High Value,1.0,0.9,3.5,1.0,Joseph,Young,High,64413.55
CUST000679,0.2026009582477755,334173.1973310811,0.85,0.935,2.9025,0.9,300755.877597973,872943.9347281165,High Value,1.0,1.1,3.5,1.0,Jose,Moore,Low,67703.81
CUST000682,1.8726899383983573,63065.83785087719,0.75,0.6075,2.41125,1.0,63065.83785087719,152067.50151792762,High Value,0.9,0.9,3.25,0.75,Carla,Welch,Medium,118102.76
CUST000683,2.0670773442847366,26565.1888410596,0.75,0.6075,2.41125,1.0,26565.1888410596,64055.31159300496,High Value,0.9,0.9,3.0,1.0,Regina,Olson,Medium,54912.299999999996
CUST000690,2.516084873374401,29944.915927638736,0.75,0.675,2.5125,1.0,29944.915927638736,75236.60126819233,High Value,1.0,0.9,3.5,1.0,Daniel,Gibson,Medium,75343.95
CUST000694,0.11225188227241616,214542.77213414636,0.75,0.77625,2.6643749999999997,1.0,214542.77213414636,571622.3985049161,High Value,1.15,0.9,4.0,1.0,Mark,Bridges,Medium,24082.83
CUST000698,0.6954140999315537,71109.42962598425,0.75,0.5400000000000001,2.3100000000000005,1.0,71109.42962598425,164262.78243602367,High Value,0.8,0.9,2.0,1.0,Eric,Chandler,Medium,49450.5
CUST000701,0.8843258042436687,92959.09901702787,0.65,0.5265000000000001,2.28975,1.2,111550.91882043344,255423.7163690875,High Value,0.9,0.9,3.0,0.3333333333333333,Kristen,Alvarez,High,82206.13
CUST000702,1.2320328542094456,28916.412316666665,0.85,0.6885,2.53275,0.9,26024.771085,65914.23896553375,High Value,0.9,0.9,3.0,0.25,Christopher,Montgomery,Low,35625.97
CUST000703,0.12046543463381246,152732.44193181818,0.85,0.95,2.925,0.9,137459.19773863637,402068.15338551137,High Value,1.15,1.1,4.0,1.0,Lacey,Martinez,Low,18398.98
CUST000708,2.0917180013689256,39127.51142670157,0.85,0.6885,2.53275,0.9,35214.760284031414,89190.18410938057,High Value,0.9,0.9,3.3333333333333335,1.0,Shawn,Parsons,Low,81843.72
CUST000711,1.1745379876796715,27972.002902097902,0.75,0.675,2.5125,1.0,27972.002902097902,70279.65729152098,High Value,1.0,0.9,3.5,1.0,Daniel,Mills,Medium,32854.18
CUST000713,2.4531143052703626,29940.272184709826,0.75,0.77625,2.6643749999999997,1.0,29940.272184709826,79772.11270213623,High Value,1.15,0.9,4.0,0.0,Tracy,Hanson,Medium,73446.91
CUST000719,0.9664613278576317,30129.824298866857,0.75,0.5400000000000001,2.3100000000000005,1.0,30129.824298866857,69599.89413038245,High Value,0.8,0.9,2.5,0.75,Katie,Ray,Medium,29119.31
CUST000720,1.160848733744011,43604.6907134434,0.65,0.5850000000000001,2.3775000000000004,1.2,52325.628856132076,124404.18260545403,High Value,1.0,0.9,3.5,1.0,Laura,Pierce,High,50618.450000000004
CUST000722,0.4928131416837782,64334.97266666667,0.85,0.765,2.6475,0.9,57901.4754,153294.1561215,High Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Charlene,Hart,Low,31705.12
CUST000725,0.6023271731690623,51738.59222727273,0.75,0.5400000000000001,2.3100000000000005,1.0,51738.59222727273,119516.14804500004,High Value,0.8,0.9,1.0,0.0,Kelsey,Harding,Medium,31163.56
CUST000732,0.5065023956194388,127972.08968918918,0.85,0.6885,2.53275,0.9,115174.88072027026,291709.1791442645,High Value,0.9,0.9,3.25,0.75,Alice,Flores,Low,64818.17
CUST000744,0.27652292950034224,41818.88287128713,0.75,0.5400000000000001,2.3100000000000005,1.0,41818.88287128713,96601.6194326733,High Value,0.8,0.9,2.5,0.0,Timothy,Blair,Medium,11563.880000000001
CUST000759,1.5605749486652978,30069.38567105263,0.85,0.6885,2.53275,0.9,27062.44710394737,68542.4129025227,High Value,0.9,0.9,3.0,1.0,Anthony,Odom,Low,46925.53
CUST000766,1.377138945927447,57487.81576043737,0.75,0.6075,2.41125,1.0,57487.81576043737,138617.4957523546,High Value,0.9,0.9,3.0,0.25,Danielle,Padilla,Medium,79168.70999999999
CUST000776,2.7186858316221767,33464.12407854985,0.85,0.765,2.6475,0.9,30117.71167069487,79736.64164816466,High Value,1.0,0.9,3.5,1.0,Courtney,Wilson,Low,90978.44
CUST000778,0.16700889801505817,72350.21692622952,0.75,0.7425000000000002,2.6137500000000005,1.0,72350.21692622952,189105.37949093245,High Value,0.9,1.1,3.0,0.0,Donna,Chavez,Medium,12083.130000000001
CUST000780,2.6967830253251197,27245.006109137055,0.75,0.6075,2.41125,1.0,27245.006109137055,65694.52098065671,High Value,0.9,0.9,3.0,1.0,Benjamin,Nash,Medium,73473.87
CUST000784,4.706365503080082,27318.02065008726,0.65,0.5265000000000001,2.28975,1.2,32781.62478010471,75061.72534024475,High Value,0.9,0.9,3.0,0.5,Dennis,Neal,High,128568.59
CUST000786,0.25735797399041754,49116.37204787233,0.75,0.5400000000000001,2.3100000000000005,1.0,49116.37204787233,113458.81943058512,High Value,0.8,0.9,2.5,0.5,Ronald,Abbott,Medium,12640.49
CUST000788,0.29842573579739906,47189.49577981651,0.85,0.935,2.9025,0.9,42470.54620183486,123270.76035082569,High Value,1.0,1.1,3.6666666666666665,1.0,Jeanette,Krause,Low,14082.560000000001
CUST000789,2.8281998631074607,30327.26969506292,0.75,0.675,2.5125,1.0,30327.26969506292,76197.26510884559,High Value,1.0,0.9,3.5,1.0,Melanie,Marsh,Medium,85771.58
CUST000799,1.0650239561943875,46300.62048200514,0.75,0.5400000000000001,2.3100000000000005,1.0,46300.62048200514,106954.4333134319,High Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Javier,Turner,Medium,49311.270000000004
CUST000802,0.6269678302532512,35488.72673580786,0.75,0.5400000000000001,2.3100000000000005,1.0,35488.72673580786,81978.95875971617,High Value,0.8,0.9,2.0,1.0,Victoria,Harris,Medium,22250.29
CUST000805,1.4674880219028064,56232.697486007455,0.75,0.77625,2.6643749999999997,1.0,56232.697486007455,149824.9933642811,High Value,1.15,0.9,5.0,1.0,James,Mitchell,Medium,82520.81
CUST000806,0.5776865160848734,27895.856232227485,0.75,0.5400000000000001,2.3100000000000005,1.0,27895.856232227485,64439.4278964455,High Value,0.8,0.9,2.0,1.0,Joshua,Smith,Medium,16115.06
CUST000810,0.5995893223819302,44984.32342465753,0.85,0.765,2.6475,0.9,40485.89108219178,107186.39664010274,High Value,1.0,0.9,3.5,1.0,Crystal,Vaughn,Low,26972.12
CUST000819,0.8213552361396304,28251.2109,0.65,0.5850000000000001,2.3775000000000004,1.2,33901.45308,80600.70469770001,High Value,1.0,0.9,3.5,1.0,Brittany,Mueller,High,23204.28
CUST000825,0.5886379192334018,52263.724430232556,0.85,0.6885,2.53275,0.9,47037.3519872093,119133.85324560436,High Value,0.9,0.9,3.3333333333333335,1.0,Ashley,Gentry,Low,30764.41
CUST000832,0.621492128678987,27972.775837004407,0.85,0.6885,2.53275,0.9,25175.498253303966,63763.24320105562,High Value,0.9,0.9,3.0,0.0,Theresa,Taylor,Low,17384.86
CUST000833,4.607802874743326,22497.689857397505,0.65,0.5850000000000001,2.3775000000000004,1.2,26997.227828877007,64185.90916315509,High Value,1.0,0.9,3.5,1.0,Cassandra,Simmons,High,103664.92
CUST000837,1.0102669404517455,73331.16331300813,0.75,0.5400000000000001,2.3100000000000005,1.0,73331.16331300813,169394.9872530488,High Value,0.8,0.9,2.3333333333333335,0.6666666666666666,Zachary,Mills,Medium,74084.05
CUST000839,0.49555099247091033,79724.87312154696,0.75,0.675,2.5125,1.0,79724.87312154696,200308.74371788674,High Value,1.0,0.9,3.5,1.0,Shawn,Escobar,Medium,39507.74
CUST000847,0.6297056810403833,32684.237445652176,0.85,0.935,2.9025,0.9,29415.813701086958,85379.3992674049,High Value,1.0,1.1,3.5,1.0,Gary,Lane,Low,20581.45
CUST000851,2.0944558521560577,31253.382558823523,0.65,0.5265000000000001,2.28975,1.2,37504.05907058823,85874.9192568794,High Value,0.9,0.9,3.0,0.0,Connor,Schmidt,High,65458.829999999994
CUST000855,0.947296372347707,43764.15999277457,0.65,0.67275,2.509125,1.2,52516.99199132948,131771.6975302446,High Value,1.15,0.9,4.0,1.0,Sean,Robinson,High,41457.630000000005
CUST000866,0.2655715263518138,29166.530412371136,0.75,0.675,2.5125,1.0,29166.530412371136,73280.90766108248,High Value,1.0,0.9,3.5,1.0,Amber,Smith,Medium,7745.8
CUST000875,0.15331964407939766,150667.0599107143,0.85,0.7480000000000001,2.622,0.9,135600.3539196429,355544.12797730364,High Value,0.8,1.1,2.0,1.0,Jill,Burns,Low,23100.22
CUST000877,1.0157426420260096,47031.49008760109,0.75,0.6075,2.41125,1.0,47031.49008760109,113404.68047372812,High Value,0.9,0.9,3.0,0.0,Cheryl,Conley,Medium,47771.89000000001
CUST000885,0.9856262833675564,57320.52904166667,0.75,0.675,2.5125,1.0,57320.52904166667,144017.8292171875,High Value,1.0,0.9,3.5,0.5,Benjamin,White,Medium,56496.62
CUST000889,0.4353182751540041,64079.32216981132,0.75,0.5400000000000001,2.3100000000000005,1.0,64079.32216981132,148023.2342122642,High Value,0.8,0.9,2.0,1.0,Gregory,Santiago,Medium,27894.9
CUST000891,3.6386036960985626,26596.521106094813,0.65,0.5265000000000001,2.28975,1.2,31915.825327313774,73079.26104321673,High Value,0.9,0.9,3.0,1.0,Gregory,Floyd,High,96774.20000000001
CUST000892,0.36960985626283366,213088.798,0.75,0.675,2.5125,1.0,213088.798,535385.604975,High Value,1.0,0.9,3.6666666666666665,1.0,Sean,Riley,Medium,78759.72
CUST000902,0.10130047912388775,1334958.1479729728,0.75,0.6600000000000001,2.49,1.0,1334958.1479729728,3324045.7884527026,High Value,0.8,1.1,2.3333333333333335,0.3333333333333333,Kayla,Johnson,Medium,135231.9
CUST000904,2.239561943874059,46777.40675427872,0.75,0.77625,2.6643749999999997,1.0,46777.40675427872,124632.55312093136,High Value,1.15,0.9,5.0,1.0,Michael,Allen,Medium,104760.9
CUST000906,1.297741273100616,34511.04694620253,0.75,0.6075,2.41125,1.0,34511.04694620253,83214.76194903084,High Value,0.9,0.9,3.0,0.3333333333333333,Richard,Clarke,Medium,44786.409999999996
CUST000907,0.06023271731690623,306466.33295454545,0.85,0.8415000000000001,2.7622500000000003,0.9,275819.6996590909,761882.965383324,High Value,0.9,1.1,3.0,1.0,Mason,Johnson,Low,18459.3
CUST000908,2.5735797399041753,43950.5247287234,0.75,0.675,2.5125,1.0,43950.5247287234,110425.69338091755,High Value,1.0,0.9,3.5,1.0,Barbara,Clark,Medium,113110.18
CUST000919,0.16153319644079397,85619.73826271186,0.85,0.95,2.925,0.9,77057.76443644067,225393.96097658895,High Value,1.15,1.1,4.0,1.0,Matthew,Lane,Low,13830.43
CUST000922,0.030116358658453114,807384.4609090909,0.85,0.7480000000000001,2.622,0.9,726646.0148181819,1905265.8508532727,High Value,0.8,1.1,2.5,1.0,Sandra,Joseph,Low,24315.48
CUST000925,0.8678986995208761,61552.851766561515,0.75,0.675,2.5125,1.0,61552.851766561515,154651.54006348582,High Value,1.0,0.9,3.5,1.0,Kevin,Knapp,Medium,53421.64
CUST000933,2.43668720054757,26238.739213483146,0.75,0.675,2.5125,1.0,26238.739213483146,65924.83227387641,High Value,1.0,0.9,3.8,0.6,Melissa,Wood,Medium,63935.6
CUST000934,1.568788501026694,97314.16306282723,0.75,0.77625,2.6643749999999997,1.0,97314.16306282723,259281.42321052027,High Value,1.15,0.9,5.0,1.0,Nancy,Miller,Medium,152665.34
CUST000941,0.9911019849418207,58575.303936464086,0.75,0.77625,2.6643749999999997,1.0,58575.303936464086,156066.5754257165,High Value,1.15,0.9,4.0,0.75,Thomas,Valdez,Medium,58054.1
CUST000942,0.6844626967830253,74161.83561,0.75,0.6075,2.41125,1.0,74161.83561,178822.72611461248,High Value,0.9,0.9,3.0,1.0,Kathy,Snyder,Medium,50761.009999999995
CUST000945,0.10677618069815195,349165.8884615385,0.85,0.8415000000000001,2.7622500000000003,0.9,314249.29961538466,868035.1278625964,High Value,0.9,1.1,3.0,1.0,Natalie,Taylor,Low,37282.6
CUST000963,0.09582477754962354,97871.24207142857,0.85,0.95,2.925,0.9,88084.11786428571,257646.0447530357,High Value,1.15,1.1,4.5,1.0,Kathryn,Bush,Low,9378.49
CUST000968,0.405201916495551,55090.410709459466,0.85,0.8415000000000001,2.7622500000000003,0.9,49581.36963851352,136956.13828398398,High Value,0.9,1.1,3.0,1.0,Michael,Gonzalez,Low,22322.74
CUST000970,1.4428473648186173,46719.29383776091,0.65,0.67275,2.509125,1.2,56063.15260531309,140669.4577808062,High Value,1.15,0.9,5.0,0.0,Kristine,Schneider,High,67408.81
CUST000990,0.2546201232032854,158155.48862903225,0.85,0.935,2.9025,0.9,142339.939766129,413141.6751711894,High Value,1.0,1.1,3.5,1.0,Susan,Robbins,Low,40269.57
CUST000993,0.9774127310061602,36668.08182773109,0.75,0.77625,2.6643749999999997,1.0,36668.08182773109,97697.52051976102,High Value,1.15,0.9,4.5,1.0,Emily,Kelley,Medium,35839.85
CUST000995,0.621492128678987,66239.59998898678,0.85,0.8797499999999999,2.819625,0.9,59615.63999008811,168093.74890705218,High Value,1.15,0.9,4.666666666666667,1.0,Melissa,Meadows,Low,41167.39
CUST001001,1.0595482546201231,134923.99178294578,0.65,0.468,2.202,1.2,161908.79013953495,356523.15588725597,High Value,0.8,0.9,2.6666666666666665,0.3333333333333333,Kimberly,Brown,High,142958.48000000004
CUST001006,2.31895961670089,27997.400011806374,0.75,0.6075,2.41125,1.0,27997.400011806374,67508.73077846812,High Value,0.9,0.9,3.0,1.0,Jason,Hill,Medium,64924.84
CUST001011,0.29568788501026694,50460.06534722222,0.75,0.6075,2.41125,1.0,50460.06534722222,121671.83256848957,High Value,0.9,0.9,3.0,1.0,Amanda,Young,Medium,14920.429999999998
CUST001017,0.3805612594113621,41386.24100719424,0.65,0.5265000000000001,2.28975,1.2,49663.48920863309,113716.97441546762,High Value,0.9,0.9,3.0,1.0,Barbara,Rodriguez,High,15750.0
CUST001025,0.34770704996577684,25448.578051181103,0.85,0.935,2.9025,0.9,22903.720246062992,66478.04801419783,High Value,1.0,1.1,3.6666666666666665,0.3333333333333333,Melissa,Greene,Low,8848.65
CUST001030,1.4647501711156743,23386.998462616823,0.65,0.5265000000000001,2.28975,1.2,28064.398155140185,64260.45567573224,High Value,0.9,0.9,3.0,0.6666666666666666,Tammy,George,High,34256.11
CUST001031,0.6023271731690623,135148.75905681818,0.75,0.5400000000000001,2.3100000000000005,1.0,135148.75905681818,312193.63342125004,High Value,0.8,0.9,2.5,1.0,Tiffany,Lambert,Medium,81403.76999999999
CUST001043,1.3114305270362765,28220.74767745303,0.85,0.6885,2.53275,0.9,25398.672909707726,64328.48881206224,High Value,0.9,0.9,3.3333333333333335,1.0,Mariah,Keller,Low,37009.55
CUST001045,1.2922655715263518,26053.119994703393,0.65,0.67275,2.509125,1.2,31263.74399364407,78444.64164805219,High Value,1.15,0.9,4.0,1.0,David,Boyer,High,33667.55
CUST001046,2.138261464750171,55947.601344430215,0.75,0.6075,2.41125,1.0,55947.601344430215,134903.65374175736,High Value,0.9,0.9,3.0,1.0,Patrick,Ross,Medium,119630.6
CUST001050,0.6351813826146475,30942.972413793104,0.75,0.77625,2.6643749999999997,1.0,30942.972413793104,82443.68212499999,High Value,1.15,0.9,4.0,1.0,Joseph,Burke,Medium,19654.4
CUST001051,1.6153319644079398,37974.652487288135,0.75,0.675,2.5125,1.0,37974.652487288135,95411.31437431145,High Value,1.0,0.9,3.5,1.0,Ryan,Simmons,Medium,61341.67
CUST001053,0.947296372347707,38964.70109826589,0.75,0.675,2.5125,1.0,38964.70109826589,97898.81150939305,High Value,1.0,0.9,3.5,1.0,Kelly,Kim,Medium,36911.119999999995
CUST001058,0.02737850787132101,1900585.68,0.75,0.6600000000000001,2.49,1.0,1900585.68,4732458.3432,High Value,0.8,1.1,2.0,1.0,Jennifer,Todd,Medium,52035.2
CUST001067,2.078028747433265,39222.18116600791,0.75,0.77625,2.6643749999999997,1.0,39222.18116600791,104502.59894418232,High Value,1.15,0.9,5.0,0.0,James,Hudson,Medium,81504.82
CUST001083,2.184804928131417,40579.20176691729,0.75,0.5400000000000001,2.3100000000000005,1.0,40579.20176691729,93737.95608157897,High Value,0.8,0.9,2.3333333333333335,0.3333333333333333,Bobby,Garcia,Medium,88657.64
CUST001086,0.999315537303217,46526.165424657534,0.75,0.6075,2.41125,1.0,46526.165424657534,112186.21638020547,High Value,0.9,0.9,3.0,1.0,John,Lamb,Medium,46494.32
CUST001099,2.0342231348391513,54567.189851951545,0.75,0.675,2.5125,1.0,54567.189851951545,137100.06450302826,High Value,1.0,0.9,3.5,1.0,Mckenzie,Green,Medium,111001.84
CUST001103,2.6940451745379876,31389.848544207318,0.75,0.675,2.5125,1.0,31389.848544207318,78866.9944673209,High Value,0.9,1.0,3.2,0.8,Shawn,Thomas,Medium,84565.67
CUST001113,0.892539356605065,98618.55317484663,0.75,0.6075,2.41125,1.0,98618.55317484663,237793.98634284892,High Value,0.9,0.9,3.0,1.0,Timothy,Collins,Medium,88020.94
CUST001114,0.9582477754962354,53214.76480714286,0.75,0.6075,2.41125,1.0,53214.76480714286,128314.10164122323,High Value,0.9,0.9,3.0,1.0,Mary,Bass,Medium,50992.93
CUST001117,0.38329911019849416,57246.75433928572,0.85,0.8797499999999999,2.819625,0.9,51522.07890535715,145272.94173351765,High Value,1.15,0.9,4.0,1.0,Debbie,Cline,Low,21942.63
CUST001118,0.919917864476386,25708.90392857143,0.75,0.75,2.625,1.0,25708.90392857143,67485.8728125,High Value,1.0,1.0,3.5,1.0,Ann,Martinez,Medium,23650.08
CUST001119,0.5448323066392882,126954.45765075377,0.65,0.5265000000000001,2.28975,1.2,152345.3491809045,348832.76328697614,High Value,0.9,0.9,3.0,1.0,Brian,Hudson,High,69168.89
CUST001121,0.19164955509924708,122917.0085357143,0.85,0.7480000000000001,2.622,0.9,110625.30768214287,290059.55674257857,High Value,0.8,1.1,2.5,0.5,Sean,Roman,Low,23556.99
CUST001125,0.31759069130732376,115314.39995689655,0.85,0.7480000000000001,2.622,0.9,103782.9599612069,272118.92101828445,High Value,0.8,1.1,2.5,0.5,Luke,Gutierrez,Low,36622.78
CUST001127,0.13415468856947296,27610.663775510202,0.85,0.8415000000000001,2.7622500000000003,0.9,24849.597397959184,68640.80041251276,High Value,0.9,1.1,3.0,0.6666666666666666,Joseph,Flores,Low,3704.1
CUST001131,0.06023271731690623,2078794.6414772726,0.85,0.935,2.9025,0.9,1870915.1773295454,5430331.302199005,High Value,1.0,1.1,3.5,1.0,Shannon,Smith,Low,125211.45
CUST001132,0.14510609171800137,31270.63754716981,0.85,0.95,2.925,0.9,28143.57379245283,82319.95334292452,High Value,1.15,1.1,5.0,1.0,Teresa,Smith,Low,4537.5599999999995
CUST001133,0.07939767282683094,100103.56370689654,0.85,0.8415000000000001,2.7622500000000003,0.9,90093.20733620689,248859.9619644375,High Value,0.9,1.1,3.0,0.5,Yvette,Kirby,Low,7947.99
CUST001151,0.4462696783025325,34676.87981595092,0.85,0.95,2.925,0.9,31209.191834355825,91286.88611549078,High Value,1.15,1.1,4.0,0.6666666666666666,Amanda,Stewart,Low,15475.24
CUST001153,0.12046543463381246,129232.25693181819,0.75,0.6600000000000001,2.49,1.0,129232.25693181819,321788.31976022734,High Value,0.8,1.1,2.5,0.5,Mark,Brown,Medium,15568.02
CUST001159,0.06570841889117043,300209.32375,0.85,0.935,2.9025,0.9,270188.391375,784221.8059659374,High Value,1.0,1.1,3.5,1.0,Melissa,Morales,Low,19726.28
CUST001164,0.8898015058179329,53041.40270769231,0.75,0.6075,2.41125,1.0,53041.40270769231,127896.08227892307,High Value,0.9,0.9,3.0,0.6666666666666666,John,Robles,Medium,47196.32
CUST001167,0.29568788501026694,61551.38888888889,0.65,0.5850000000000001,2.3775000000000004,1.2,73861.66666666667,175606.11250000005,High Value,1.0,0.9,3.5,1.0,Robert,Gonzalez,High,18200.0
CUST001169,1.3497604380561259,37342.52284989858,0.65,0.67275,2.509125,1.2,44811.02741987829,112436.46917490213,High Value,1.15,0.9,5.0,1.0,Sylvia,Jensen,High,50403.46
CUST001173,1.2758384668035592,27162.78815987125,0.75,0.6075,2.41125,1.0,27162.78815987125,65496.27295048955,High Value,0.9,0.9,3.2,1.0,Kelly,Lee,Medium,34655.33
CUST001176,0.7118412046543463,49904.33226923077,0.75,0.675,2.5125,1.0,49904.33226923077,125384.63482644231,High Value,1.0,0.9,3.5,1.0,Kristin,Rodriguez,Medium,35523.96
CUST001179,0.2108145106091718,37871.72892857143,0.85,0.8415000000000001,2.7622500000000003,0.9,34084.55603571429,94150.0649096518,High Value,0.9,1.1,3.3333333333333335,1.0,Carol,Rowland,Low,7983.91
CUST001180,1.4209445585215605,88161.0681069364,0.75,0.675,2.5125,1.0,88161.0681069364,221504.68361867775,High Value,1.0,0.9,3.5,1.0,Melissa,Phillips,Medium,125271.98999999999
CUST001181,0.4380561259411362,37009.230187500005,0.65,0.5850000000000001,2.3775000000000004,1.2,44411.076225000004,105587.33372493753,High Value,1.0,0.9,3.5,1.0,Melissa,Schmitt,High,16212.12
CUST001195,0.6926762491444216,34214.06469367589,0.75,0.77625,2.6643749999999997,1.0,34214.06469367589,91159.0986182127,High Value,1.15,0.9,4.0,1.0,Taylor,Olsen,Medium,23699.270000000004
