customer_id,customer_tenure_years,annualized_premium,retention_probability,adjusted_retention_probability,expected_lifetime_years,risk_premium_multiplier,predicted_annual_premium,customer_lifetime_premium_value,clpv_segment,satisfaction_adjustment,payment_reliability_adjustment,avg_satisfaction_score,satisfaction_resolution_rate,first_name,last_name,risk_category,policy_types_count,total_premium,cross_sell_priority,estimated_additional_premium
CUST000341,2.1409993155373033,4136.035885549872,0.65,0.5265000000000001,2.28975,1.2,4963.243062659846,11364.585802725383,Low Value,0.9,0.9,3.0,1.0,Brenda,Goodwin,High,2,8855.25,Low Priority,1771.0500000000002
CUST000345,4.459958932238193,1449.4640193370167,0.75,0.6075,2.41125,1.0,1449.4640193370167,3495.0201166263814,Low Value,0.9,0.9,3.0,1.0,Anthony,Nelson,Medium,2,6464.55,Low Priority,1292.91
CUST000347,5.0951403148528405,10394.697049973132,0.85,0.765,2.6475,0.9,9355.22734497582,24767.96439582348,Low Value,1.0,0.9,3.5,1.0,Jennifer,Miller,Low,2,52962.44,Low Priority,10592.488000000001
CUST000349,4.232717316906228,8906.807891332472,0.75,0.77625,2.6643749999999997,1.0,8906.807891332472,23731.076275468953,Low Value,1.15,0.9,4.0,0.0,Curtis,Miller,Medium,2,37700.0,Low Priority,7540.0
CUST000355,2.8720054757015743,557.1020019065777,0.85,0.95,2.925,0.9,501.39180171591994,1466.5710200190658,Low Value,1.15,1.1,4.0,1.0,Derek,Smith,Low,1,1600.0,Low Priority,320.0
CUST000358,2.8254620123203287,402.988960755814,0.85,0.8797499999999999,2.819625,0.9,362.6900646802326,1022.6499736240007,Low Value,1.15,0.9,4.0,1.0,Cynthia,Faulkner,Low,2,1138.63,Low Priority,227.72600000000003
CUST000360,1.2073921971252566,1662.0365816326532,0.75,0.5400000000000001,2.3100000000000005,1.0,1662.0365816326532,3839.30450357143,Low Value,0.8,0.9,2.75,0.75,Sherry,Clark,Medium,2,2006.73,Low Priority,401.346
CUST000361,2.1793292265571527,3412.3618907035175,0.75,0.5400000000000001,2.3100000000000005,1.0,3412.3618907035175,7882.555967525127,Low Value,0.8,0.9,2.6666666666666665,0.6666666666666666,Donald,Turner,Medium,2,7436.66,Low Priority,1487.332
CUST000362,0.06844626967830253,83083.7097,0.85,0.8797499999999999,2.819625,0.9,74775.33873,210838.41446657624,High Value,1.15,0.9,4.0,1.0,Vicki,Mendoza,Low,2,5686.77,High Priority,3412.0620000000004
CUST000366,2.704996577686516,1183.0440106275305,0.75,0.6075,2.41125,1.0,1183.0440106275305,2852.6148706256326,Low Value,0.9,0.9,3.0,0.8,Hannah,Hernandez,Medium,1,3200.13,Low Priority,640.0260000000001
CUST000373,0.2792607802874743,143235.29411764708,0.85,0.95,2.925,0.9,128911.76470588238,377066.91176470596,High Value,1.15,1.1,4.0,1.0,Barbara,Lloyd,Low,2,40000.0,High Priority,24000.0
CUST000374,0.03559206023271732,449538.4615384615,0.85,0.935,2.9025,0.9,404584.6153846154,1174306.846153846,High Value,1.0,1.1,3.5,1.0,Emily,Burns,Low,1,16000.0,High Priority,9600.0
CUST000376,1.8042436687200547,4508.537367223065,0.75,0.675,2.5125,1.0,4508.537367223065,11327.700135147952,Low Value,1.0,0.9,3.6666666666666665,1.0,Brittany,Powers,Medium,2,8134.5,Low Priority,1626.9
CUST000380,5.314168377823409,552.1503632148377,0.75,0.6075,2.41125,1.0,552.1503632148377,1331.3725633017775,Low Value,0.9,0.9,3.0,0.5,James,Cruz,Medium,2,2934.2200000000003,Low Priority,586.844
CUST000383,3.9288158795345653,1729.7807299651568,0.75,0.675,2.5125,1.0,1729.7807299651568,4346.0740840374565,Low Value,1.0,0.9,3.5,1.0,Andrea,Wilson,Medium,2,6795.99,Low Priority,1359.198
CUST000384,0.10677618069815195,170315.41942307694,0.85,0.935,2.9025,0.9,153283.87748076924,444906.45438793267,High Value,1.0,1.1,3.5,1.0,Lynn,Williams,Low,2,18185.63,High Priority,10911.378
CUST000387,4.180698151950718,986.2778536345777,0.85,0.8797499999999999,2.819625,0.9,887.65006827112,2502.8403237489565,Low Value,1.15,0.9,4.0,1.0,Hannah,Callahan,Low,2,4123.33,Low Priority,824.666
CUST000389,1.943874058863792,771.6549295774648,0.85,0.935,2.9025,0.9,694.4894366197184,2015.7555897887326,Low Value,1.0,1.1,3.5,1.0,Keith,Adams,Low,1,1500.0,Low Priority,300.0
CUST000392,1.568788501026694,956.151832460733,0.75,0.77625,2.6643749999999997,1.0,956.151832460733,2547.5470386125653,Low Value,1.15,0.9,4.0,1.0,Courtney,Brooks,Medium,1,1500.0,Low Priority,300.0
CUST000397,1.111567419575633,20271.599907635467,0.75,0.6075,2.41125,1.0,20271.599907635467,48879.89527728602,Medium Value,0.9,0.9,3.3333333333333335,0.3333333333333333,Patricia,Farmer,Medium,2,22533.25,Medium Priority,9013.300000000001
CUST000405,2.130047912388775,2147.5995790488428,0.75,0.6075,2.41125,1.0,2147.5995790488428,5178.399484981522,Low Value,0.9,0.9,3.0,0.0,Victoria,Thomas,Medium,2,4574.49,Low Priority,914.898
CUST000411,0.13415468856947296,112121.76153061225,0.85,0.7480000000000001,2.622,0.9,100909.58537755102,264584.93285993877,High Value,0.8,1.1,2.0,0.0,Paul,Allen,Low,2,15041.66,High Priority,9024.996
CUST000418,0.8268309377138946,62890.72847682119,0.75,0.675,2.5125,1.0,62890.72847682119,158012.95529801326,High Value,0.9,1.0,3.0,0.6666666666666666,John,Middleton,Medium,2,52000.0,Low Priority,10400.0
CUST000422,3.1950718685831623,6913.550276349614,0.75,0.94875,2.9231249999999998,1.0,6913.550276349614,20209.171651554465,Low Value,1.15,1.1,5.0,1.0,Theresa,Burton,Medium,2,22089.29,Low Priority,4417.858
CUST000424,1.3442847364818618,30945.824847250507,0.75,0.77625,2.6643749999999997,1.0,30945.824847250507,82451.28207739306,High Value,1.15,0.9,4.0,1.0,Jennifer,Perez,Medium,2,41600.0,Low Priority,8320.0
CUST000426,1.379876796714579,1884.2261904761904,0.75,0.6075,2.41125,1.0,1884.2261904761904,4543.340401785714,Low Value,0.9,0.9,3.0,1.0,Linda,Klein,Medium,1,2600.0,Low Priority,520.0
CUST000439,1.2210814510609171,8189.461883408072,0.85,0.6885,2.53275,0.9,7370.515695067265,18667.673626681615,Low Value,0.9,0.9,3.0,0.3333333333333333,Eric,Martin,Low,2,10000.0,Low Priority,2000.0
CUST000449,4.591375770020534,1718.8072584973168,0.75,0.675,2.5125,1.0,1718.8072584973168,4318.503236974509,Low Value,1.0,0.9,3.5,1.0,Joshua,Stephenson,Medium,2,7891.6900000000005,Low Priority,1578.3380000000002
CUST000450,4.632443531827516,910.2668971631206,0.85,0.7480000000000001,2.622,0.9,819.2402074468085,2148.0478239255317,Low Value,0.8,1.1,2.6666666666666665,1.0,Victor,Andrade,Low,2,4216.76,Low Priority,843.3520000000001
CUST000451,3.1184120465434635,1065.2024012291483,0.75,0.5400000000000001,2.3100000000000005,1.0,1065.2024012291483,2460.617546839333,Low Value,0.8,0.9,2.6666666666666665,0.8333333333333334,Robert,Day,Medium,2,3321.74,Low Priority,664.348
CUST000452,5.232032854209446,6305.317821821036,0.75,0.5400000000000001,2.3100000000000005,1.0,6305.317821821036,14565.284168406597,Low Value,0.8,0.9,2.0,0.0,Kimberly,Howard,Medium,2,32989.63,Low Priority,6597.9259999999995
CUST000453,3.62217659137577,11034.867845804987,0.85,0.8797499999999999,2.819625,0.9,9931.381061224489,28002.770324755096,Medium Value,1.15,0.9,4.0,1.0,Paul,White,Low,2,39970.24,Medium Priority,15988.096
CUST000456,2.54072553045859,4590.5942456896555,0.75,0.675,2.5125,1.0,4590.5942456896555,11533.86804229526,Low Value,1.0,0.9,3.5,1.0,Michael,Combs,Medium,2,11663.44,Low Priority,2332.688
CUST000459,4.049281314168378,714.6971957403651,0.75,0.675,2.5125,1.0,714.6971957403651,1795.6767042976676,Low Value,0.9,1.0,3.0,0.5,Christopher,Hall,Medium,2,2894.01,Low Priority,578.802
CUST000463,0.9911019849418207,5985.650407458563,0.75,0.7425000000000002,2.6137500000000005,1.0,5985.650407458563,15644.993752494822,Low Value,0.9,1.1,3.3333333333333335,1.0,Derek,Moore,Medium,2,5932.389999999999,Low Priority,1186.4779999999998
CUST000464,0.2464065708418891,31239.62958333333,0.85,0.95,2.925,0.9,28115.666624999998,82238.32487812499,High Value,1.15,1.1,4.5,1.0,Grant,Novak,Low,2,7697.65,High Priority,4618.589999999999
CUST000465,2.1464750171115674,1563.5495280612245,0.85,0.68,2.52,0.9,1407.194575255102,3546.1303296428573,Low Value,0.8,1.0,2.6666666666666665,0.3333333333333333,Jessica,Phillips,Low,2,3356.12,Low Priority,671.224
CUST000468,3.5290896646132786,736.7339022498061,0.75,0.7425000000000002,2.6137500000000005,1.0,736.7339022498061,1925.638237005431,Low Value,0.9,1.1,3.25,0.25,Michael,Flores,Medium,1,2600.0,Low Priority,520.0
CUST000471,4.84599589322382,3301.694915254237,0.85,0.935,2.9025,0.9,2971.525423728813,8624.85254237288,Low Value,1.0,1.1,3.6666666666666665,0.3333333333333333,Michael,Bennett,Low,1,16000.0,Low Priority,3200.0
CUST000475,4.0,32592.5375,0.75,0.5400000000000001,2.3100000000000005,1.0,32592.5375,75288.76162500001,High Value,0.8,0.9,1.6666666666666667,0.3333333333333333,Anthony,Dunlap,Medium,2,130370.15,Low Priority,26074.03
CUST000476,4.689938398357289,2537.150595446585,0.75,0.675,2.5125,1.0,2537.150595446585,6374.590871059546,Low Value,1.0,0.9,3.5,1.0,Mark,Mccann,Medium,2,11899.08,Low Priority,2379.8160000000003
CUST000478,1.1854893908281998,9190.584145496536,0.75,0.675,2.5125,1.0,9190.584145496536,23091.34266556005,Low Value,1.0,0.9,3.5,0.5,Eric,Ward,Medium,2,10895.34,Low Priority,2179.068
CUST000480,2.6803559206023273,11203.288253319713,0.75,0.6075,2.41125,1.0,11203.288253319713,27013.928800817157,Medium Value,0.9,0.9,3.0,1.0,Megan,Parker,Medium,2,30028.8,Medium Priority,12011.52
CUST000492,1.8151950718685832,2223.606742081448,0.85,0.8797499999999999,2.819625,0.9,2001.2460678733032,5642.763444127262,Low Value,1.15,0.9,4.666666666666667,1.0,Mikayla,Beard,Low,2,4036.2799999999997,Low Priority,807.256
CUST000498,2.020533880903491,5908.284989837398,0.75,0.6075,2.41125,1.0,5908.284989837398,14246.352181745426,Low Value,0.9,0.9,3.0,1.0,Lori,Robertson,Medium,2,11937.89,Low Priority,2387.578
CUST000499,2.4722792607802875,4874.906403654485,0.75,0.7425000000000002,2.6137500000000005,1.0,4874.906403654485,12741.786612551912,Low Value,0.9,1.1,3.0,0.6666666666666666,Kimberly,Warren,Medium,2,12052.130000000001,Low Priority,2410.4260000000004
CUST000500,2.2587268993839835,7318.512036363635,0.75,0.77625,2.6643749999999997,1.0,7318.512036363635,19499.26050688636,Low Value,1.15,0.9,4.0,1.0,John,Bryant,Medium,2,16530.519999999997,Low Priority,3306.1039999999994
CUST000501,2.7734428473648185,3322.152467917078,0.75,0.6075,2.41125,1.0,3322.152467917078,8010.540138265053,Low Value,0.9,0.9,3.0,1.0,Randy,Leblanc,Medium,2,9213.8,Low Priority,1842.76
CUST000504,3.3921971252566734,2063.5593220338983,0.75,0.675,2.5125,1.0,2063.5593220338983,5184.69279661017,Low Value,1.0,0.9,3.6666666666666665,1.0,Joseph,Ortiz,Medium,1,7000.0,Low Priority,1400.0
CUST000508,1.0622861054072552,2582.025676546392,0.85,0.765,2.6475,0.9,2323.823108891753,6152.321680790916,Low Value,0.9,1.0,3.25,0.75,Tammy,Franco,Low,2,2742.85,Low Priority,548.57
CUST000509,5.371663244353183,3055.2101376146793,0.75,0.675,2.5125,1.0,3055.2101376146793,7676.2154707568825,Low Value,1.0,0.9,3.5,1.0,Vanessa,Davidson,Medium,2,16411.56,Low Priority,3282.3120000000004
CUST000510,2.940451745379877,3016.3494483240224,0.75,0.6075,2.41125,1.0,3016.3494483240224,7273.172607271299,Low Value,0.9,0.9,3.0,1.0,Kathy,Yoder,Medium,2,8869.43,Low Priority,1773.8860000000002
CUST000511,0.7775496235455168,9002.640845070422,0.75,0.675,2.5125,1.0,9002.640845070422,22619.135123239437,Low Value,1.0,0.9,3.5,0.0,Anthony,Jimenez,Medium,1,7000.0,Low Priority,1400.0
CUST000513,5.223819301848049,335.3312775157233,0.85,0.8797499999999999,2.819625,0.9,301.798149764151,850.9576080287442,Low Value,1.15,0.9,4.0,1.0,Danielle,Alvarez,Low,2,1751.71,Low Priority,350.34200000000004
CUST000520,2.8062970568104038,0.0,0.75,0.6600000000000001,2.49,1.0,0.0,0.0,Low Value,0.8,1.1,2.6666666666666665,0.6666666666666666,Marvin,Hatfield,Medium,0,0.0,Low Priority,0.0
CUST000521,2.565366187542779,12473.85272145144,0.85,0.935,2.9025,0.9,11226.467449306296,32584.82177161152,Medium Value,1.0,1.1,3.5,1.0,Kathleen,Jackson,Low,1,32000.0,Medium Priority,12800.0
CUST000523,2.3901437371663246,489.3345876288659,0.85,0.8415000000000001,2.7622500000000003,0.9,440.40112886597933,1216.4980182100514,Low Value,0.9,1.1,3.0,0.3333333333333333,Benjamin,Gonzalez,Low,2,1169.58,Low Priority,233.916
CUST000525,4.438056125941136,0.0,0.85,0.7480000000000001,2.622,0.9,0.0,0.0,Low Value,0.8,1.1,2.0,1.0,Curtis,Gordon,Low,0,0.0,Low Priority,0.0
CUST000526,1.8015058179329226,845.2928571428571,0.75,0.675,2.5125,1.0,845.2928571428571,2123.7983035714287,Low Value,1.0,0.9,3.5,0.5,Jessica,Carlson,Medium,2,1522.8,Low Priority,304.56
CUST000528,1.0485968514715949,90597.25848563969,0.75,0.6075,2.41125,1.0,90597.25848563969,218452.63952349868,High Value,0.9,0.9,3.3333333333333335,1.0,Jason,Johnson,Medium,2,95000.0,Low Priority,19000.0
CUST000533,2.406570841889117,13895.580972696245,0.75,0.6075,2.41125,1.0,13895.580972696245,33505.719620413816,Medium Value,0.9,0.9,3.0,0.75,Christine,Campbell,Medium,2,33440.7,Medium Priority,13376.279999999999
CUST000535,5.0978781656399725,8177.835688775511,0.85,0.8797499999999999,2.819625,0.9,7360.0521198979595,20752.586958567284,Low Value,1.15,0.9,4.0,1.0,Renee,Watts,Low,2,41689.61,Low Priority,8337.922
CUST000539,2.5598904859685145,1171.9251336898396,0.75,0.675,2.5125,1.0,1171.9251336898396,2944.4618983957225,Low Value,1.0,0.9,3.6666666666666665,0.6666666666666666,Ronald,Wilson,Medium,1,3000.0,Low Priority,600.0
CUST000540,3.975359342915811,4274.169586776859,0.85,0.765,2.6475,0.9,3846.7526280991738,10184.277582892562,Low Value,1.0,0.9,3.5,0.5,Mark,Kline,Low,2,16991.36,Low Priority,3398.2720000000004
CUST000541,1.4099931553730323,2520.9909611650482,0.75,0.77625,2.6643749999999997,1.0,2520.9909611650482,6716.865292154124,Low Value,1.15,0.9,4.0,1.0,Daniel,Ross,Medium,2,3554.58,Low Priority,710.916
CUST000545,0.9664613278576317,3712.59552407932,0.75,0.7425000000000002,2.6137500000000005,1.0,3712.59552407932,9703.796551062325,Low Value,0.9,1.1,3.0,1.0,Timothy,Freeman,Medium,2,3588.08,Low Priority,717.616
CUST000546,1.0349075975359343,6910.1628174603175,0.85,0.765,2.6475,0.9,6219.146535714286,16465.19045330357,Low Value,0.9,1.0,3.0,1.0,Leon,Bush,Low,2,7151.38,Low Priority,1430.276
CUST000550,3.808350444900753,5430.970783608915,0.85,0.935,2.9025,0.9,4887.873705248024,14187.053429482388,Low Value,1.0,1.1,3.5,1.0,Travis,Allen,Low,2,20683.04,Low Priority,4136.608
CUST000551,2.5763175906913074,2111.618544102019,0.75,0.5400000000000001,2.3100000000000005,1.0,2111.618544102019,4877.838836875665,Low Value,0.8,0.9,2.0,1.0,Richard,Young,Medium,2,5440.2,Low Priority,1088.04
CUST000562,1.3470225872689938,2195.4939939024393,0.85,0.6885,2.53275,0.9,1975.9445945121954,5004.573671750763,Low Value,0.9,0.9,3.0,0.0,Savannah,Roberson,Low,2,2957.38,Low Priority,591.476
CUST000565,0.45722108145106094,21576.49854790419,0.75,0.77625,2.6643749999999997,1.0,21576.49854790419,57487.88331857222,Medium Value,1.15,0.9,5.0,1.0,Linda,Taylor,Medium,2,9865.23,Medium Priority,3946.092
CUST000566,5.06776180698152,6511.750405186385,0.65,0.5265000000000001,2.28975,1.2,7814.100486223662,17892.336588330632,Low Value,0.9,0.9,3.0,0.5,Selena,Chen,High,2,33000.0,Low Priority,6600.0
CUST000569,0.1806981519507187,33204.54545454545,0.85,0.7480000000000001,2.622,0.9,29884.090909090904,78356.08636363635,High Value,0.8,1.1,2.0,1.0,Emily,English,Low,1,6000.0,High Priority,3600.0
CUST000576,3.865845311430527,20721.77584631728,0.75,0.6075,2.41125,1.0,20721.77584631728,49965.382009432535,Medium Value,0.9,0.9,3.0,0.75,Deborah,Fischer,Medium,2,80107.18,Medium Priority,32042.872
CUST000579,0.8295687885010267,3134.1584158415844,0.75,0.7425000000000002,2.6137500000000005,1.0,3134.1584158415844,8191.906559405943,Low Value,0.9,1.1,3.2,0.8,Steven,Pineda,Medium,1,2600.0,Low Priority,520.0
CUST000580,0.03559206023271732,375156.4228846154,0.75,0.94875,2.9231249999999998,1.0,375156.4228846154,1096629.1186445912,High Value,1.15,1.1,4.0,1.0,Christina,Stanley,Medium,2,13352.59,Low Priority,2670.518
CUST000584,1.0704996577686516,4864.943171355499,0.75,0.77625,2.6643749999999997,1.0,4864.943171355499,12962.032962180305,Low Value,1.15,0.9,4.5,1.0,Danny,Reed,Medium,2,5207.92,Low Priority,1041.584
CUST000587,4.903490759753593,2447.236180904523,0.75,0.675,2.5125,1.0,2447.236180904523,6148.680904522614,Low Value,1.0,0.9,3.6666666666666665,1.0,Kenneth,Pearson,Medium,1,12000.0,Low Priority,2400.0
CUST000588,2.291581108829569,243.783646953405,0.85,0.8415000000000001,2.7622500000000003,0.9,219.4052822580645,606.0522409173387,Low Value,0.9,1.1,3.0,1.0,Adrian,Jones,Low,1,558.65,Low Priority,111.73
CUST000589,5.204654346338125,6244.410836401893,0.75,0.77625,2.6643749999999997,1.0,6244.410836401893,16637.452122238294,Low Value,1.15,0.9,4.5,1.0,Amanda,Park,Medium,2,32500.0,Low Priority,6500.0
CUST000591,2.198494182067077,24743.549673100875,0.75,0.6075,2.41125,1.0,24743.549673100875,59662.884149264486,Medium Value,0.9,0.9,3.0,0.5,Angela,Andrews,Medium,2,54398.55,Medium Priority,21759.420000000002
CUST000597,1.0485968514715949,25605.093093994776,0.75,0.77625,2.6643749999999997,1.0,25605.093093994776,68221.56991231232,High Value,1.15,0.9,4.0,1.0,Donald,Williams,Medium,2,26849.42,Low Priority,5369.884
CUST000598,5.106091718001369,4124.596886058981,0.75,0.6075,2.41125,1.0,4124.596886058981,9945.434241509718,Low Value,0.9,0.9,3.0,1.0,Kaitlin,Berger,Medium,2,21060.57,Low Priority,4212.1140000000005
CUST000602,0.7529089664613279,12617.209281818183,0.75,0.675,2.5125,1.0,12617.209281818183,31700.738320568187,Medium Value,1.0,0.9,3.5,1.0,Diana,Garcia,Medium,2,9499.61,Medium Priority,3799.8440000000005
CUST000604,5.27583846680356,1532.230384016606,0.75,0.5400000000000001,2.3100000000000005,1.0,1532.230384016606,3539.4521870783606,Low Value,0.8,0.9,2.5,0.5,Gary,Edwards,Medium,2,8083.8,Low Priority,1616.7600000000002
CUST000606,3.1704312114989732,1766.321243523316,0.85,0.8797499999999999,2.819625,0.9,1589.6891191709844,4482.327182642487,Low Value,1.15,0.9,4.0,0.0,Andrea,Thompson,Low,1,5600.0,Low Priority,1120.0
CUST000614,5.171800136892539,1318.3417416622551,0.85,0.95,2.925,0.9,1186.5075674960297,3470.5346349258866,Low Value,1.15,1.1,4.0,1.0,Jesse,Baker,Low,2,6818.2,Low Priority,1363.64
CUST000615,0.7939767282683093,13981.883353448278,0.75,0.675,2.5125,1.0,13981.883353448278,35129.4819255388,Medium Value,1.0,0.9,3.6666666666666665,0.3333333333333333,Terry,Gibson,Medium,2,11101.29,Medium Priority,4440.5160000000005
CUST000620,1.8617385352498288,3881.796430147059,0.75,0.6075,2.41125,1.0,3881.796430147059,9359.981642192095,Low Value,0.9,0.9,3.0,1.0,Juan,Hernandez,Medium,2,7226.889999999999,Low Priority,1445.378
CUST000624,2.97056810403833,0.0,0.85,0.7480000000000001,2.622,0.9,0.0,0.0,Low Value,0.8,1.1,2.3333333333333335,1.0,Susan,Greene,Low,0,0.0,Low Priority,0.0
CUST000633,0.216290212183436,18574.4882278481,0.85,0.8415000000000001,2.7622500000000003,0.9,16717.039405063293,46176.64209663609,Medium Value,0.9,1.1,3.0,1.0,Justin,Mcdowell,Low,2,4017.48,Medium Priority,1606.9920000000002
CUST000634,4.728268309377139,794.4938303416329,0.65,0.67275,2.509125,1.2,953.3925964099594,2392.1811984671394,Low Value,1.15,0.9,4.0,1.0,Kristine,Lane,High,2,3756.5800000000004,Low Priority,751.3160000000001
CUST000636,2.272416153319644,5231.827798192771,0.75,0.5400000000000001,2.3100000000000005,1.0,5231.827798192771,12085.522213825305,Low Value,0.8,0.9,2.0,0.3333333333333333,Melissa,Henderson,Medium,2,11888.89,Low Priority,2377.778
CUST000637,4.005475701574264,6221.1611944634315,0.75,0.5400000000000001,2.3100000000000005,1.0,6221.1611944634315,14370.88235921053,Low Value,0.8,0.9,2.0,1.0,Kristen,Olson,Medium,2,24918.71,Low Priority,4983.742
CUST000639,3.753593429158111,10656.455142231947,0.75,0.6075,2.41125,1.0,10656.455142231947,25695.377461706783,Low Value,0.9,0.9,3.3333333333333335,0.6666666666666666,Sean,Lyons,Medium,1,40000.0,Low Priority,8000.0
CUST000642,0.974674880219028,12061.580983146068,0.85,0.765,2.6475,0.9,10855.422884831461,28739.732087591296,Medium Value,1.0,0.9,3.75,1.0,Christopher,Johnson,Low,2,11756.12,Medium Priority,4702.448
CUST000650,2.428473648186174,1267.656333145434,0.75,0.6075,2.41125,1.0,1267.656333145434,3056.6363332969277,Low Value,0.9,0.9,3.0,0.0,Leah,Frye,Medium,2,3078.4700000000003,Low Priority,615.6940000000001
CUST000656,4.290212183436003,1822.017109125718,0.75,0.77625,2.6643749999999997,1.0,1822.017109125718,4854.536835126834,Low Value,1.15,0.9,4.5,1.0,Jillian,Young,Medium,2,7816.84,Low Priority,1563.3680000000002
CUST000657,4.829568788501026,372.76412840136055,0.85,0.8797499999999999,2.819625,0.9,335.4877155612245,945.9495499893176,Low Value,1.15,0.9,5.0,1.0,Mary,Kelly,Low,1,1800.29,Low Priority,360.058
CUST000662,3.813826146475017,735.5185821966978,0.85,0.765,2.6475,0.9,661.9667239770281,1752.5569017291818,Low Value,1.0,0.9,3.5,1.0,Leslie,Smith,Low,2,2805.1400000000003,Low Priority,561.0280000000001
CUST000663,5.349760438056126,2057.7556934493346,0.85,0.765,2.6475,0.9,1851.980124104401,4903.117378566401,Low Value,1.0,0.9,3.5,1.0,Michelle,Lopez,Low,2,11008.5,Low Priority,2201.7000000000003
CUST000665,3.994524298425736,2071.1827947224124,0.75,0.5400000000000001,2.3100000000000005,1.0,2071.1827947224124,4784.432255808773,Low Value,0.8,0.9,2.5,1.0,Joshua,White,Medium,2,8273.39,Low Priority,1654.6779999999999
CUST000671,3.7973990417522243,1388.9032840663303,0.75,0.6075,2.41125,1.0,1388.9032840663303,3348.993043704939,Low Value,0.9,0.9,3.0,1.0,Robert,Bell,Medium,2,5274.22,Low Priority,1054.844
